units,words,mean_cn,sentence,sentence_tra
Unit1,fashion,n. 时髦，风尚，方式v. 把...塑造成，制作,The red dress was in the fashion show.,这条红裙曾出现在时装秀上。
Unit1,parking,n.停车 adj.停车的,The worst part of driving is finding parking.,开车最烦人的就是找停车位。
Unit1,admire,v. 钦佩；赞美；羡慕；喜欢,I admire the beautiful decorations on this cake.,我喜欢这个蛋糕上漂亮的装饰。
Unit1,feast,n.盛宴，筵席；节日v.尽情地吃，饱餐；参加宴会 ,The feast at the wedding was delicious.,婚礼上的盛宴十分美味。
Unit1,gain,v.获得，增加n.获得，增加,"He only cared about personal gain, and never helped out his friends.",他只关心自己的利益，从不帮助他的朋友。
Unit1,wipe,v.擦，揩；擦去,Please wipe the floors. They are still wet. ,地板还是湿的，请擦一下吧。
Unit1,weep,n. 哭泣;  滴下;  眼泪;  vi. 哭泣;  悲痛;  vt. 悲叹;  使…渗出(水滴);  ,"I hate to see you weep - are you hurt, or just sad?",我不愿看到你哭泣―你受伤了吗？或者只是难过？
Unit1,celebration,n.庆典，庆祝会；庆祝；颂扬,"Our boss gave us all a raise, so we decided to have a celebration.",我们的老板给我们所有人加薪了，所以我们决定开个庆祝会。
Unit1,magpie,n. 【鸟类】喜鹊; 饶舌者;  adj. 似喜鹊的; 喜欢随便收集的;  ,Did you know that the magpie is actually one of the smartest animals on Earth?,喜鹊其实是地球上最聪明的动物之一。
Unit1,carnival,n.狂欢节,We had a great time playing games at the carnival last night. ,我们昨晚上在狂欢节玩游戏很开心。
Unit1,look forward to,phr. 盼望;,The pregnant woman looks forward to having her baby.,这个怀孕的女人期待着生下孩子。
Unit1,beauty,n.美(丽)，美人，美丽的东西,I can't help but admire her beauty.,我情不自禁爱慕她的美丽。
Unit1,agricultural,adj. 农业的; 农艺的;  ,The agricultural industry is so advanced that there should be enough food for everyone.,农业产业相当发达，足以供应每个人食物了。
Unit1,religious,adj. 宗教的;  虔诚的;  修道的;  严谨的;  ,Religious people believe prayer helps them and others.,宗教人士相信祈祷可以帮助他们和其他人。
Unit1,fool,n.笨蛋，傻瓜　　v.玩弄，愚弄　　,The fool had a stupid look on his face.,这个傻子一脸愚蠢表情。
Unit1,agriculture,n.农业,We depend on agriculture to give us food.,我们依靠农业给我们提供食物。
Unit1,worldwide,adj. 全世界的adv. 在世界各地,Our parcel service has offices worldwide.,我们的快递服务在全世界都有办事处。
Unit1,starve,v.(使)饿死，挨饿,The boy is starving; he hasn't had food in days.,这男孩儿饿惨了，他好几天没吃东西了。
Unit1,the Milky Way,银河,The Milky Way is made up of thousands of stars in our galaxy.,银河是由我们星系成千上万颗恒星组成的。
Unit1,keep one's word,phr. 守信;,We promise we'll keep our words on this. You can trust us.,我们承诺我们会守信，你可以相信我们。
Unit1,weave,n. 织法;  织物;  vi. 织布;  vt. 织;  编织;  编进;  ,They weave beautiful clothing.,他们编织出美丽的布匹。
Unit1,remind,v.提醒，使想起,My phone reminded me that I have an appointment this afternoon.,电话提醒我下午还有一个约会。
Unit1,award,n. 奖品;  奖学金;  vt. 判定;  授予;  ,I can't believe I won the award for best actress.,真不敢相信我得了最佳女演员奖。
Unit1,parade,n.游行，检阅v.(使)列队行进，游行,People in the parade put on many strange costumes.,游行队列中的人们穿着奇装异服。
Unit1,day and night,phr. 日日夜夜,He's on the computer day and night. He has no time left for me!,他没日没夜地在电脑前，都没时间陪我了。
Unit1,belief,n. 相信;  信仰;  信任;  被信仰之物;  看法;  ,My belief in God gives me confidence.,信仰赋予我自信。
Unit1,announcer,n.播音员，广播员,The announcer spoke loudly to get the audience's attention.,广播员说得很大声来吸引大家的注意。
Unit1,obvious,adj.明显的，无疑的,"""2+2=4"" should be pretty obvious to you.","""2+2=4""对你来说是显而易见的吧。"
Unit1,custom,"n. 习惯;  风俗;  惯例;  [复数, 动词用单数], 海关;  adj. 定制的;  专做定货的;  ","In our culture, it's a custom to wear these special bracelets.",在我们的文化中，戴这些特别的手链是习俗。
Unit1,rooster,n. 公鸡;  自负的男人;  ,The rooster woke me up this morning - cock-a-doodle-doo! ,这只公鸡今天早上叫醒了我，咯咯咯！
Unit1,necessity,n.需要，必需品，必要性，必然性,Water is a necessity for life.,水是生命的必需品。
Unit1,herd,n.兽群，牧群v.放牧,The herd of sheep was very large--it had hundreds of sheep.,这队羊群很庞大，有成百上千头绵羊。
Unit1,turn up,调大；来到；出现；到场,He turned up the volume on his phone to listen to music.,他把手机音量调大听音乐。
Unit1,blossom,v. 开花，兴旺，长成n.（果树的）花,My garden becomes so colorful in the springtime when all the plants blossom.,在春天里我的花园是五彩缤纷的，因为所有的花都开了。
Unit5,rather than,phr.而不是,We will have to go with Plan B rather than Plan A.,我们必须执行B计划而不是A计划。
Unit5,tradition,n. 传统，惯例,Bull fighting is an ancient Spanish tradition.,斗牛是古老的西班牙传统。
Unit5,have a gift for,对……有天赋,The young boy may have a gift for playing the piano.,这个小男孩也许弹钢琴很有天赋。
Unit5,dawn,,"At dawn, the sun rises over the mountain.",早上，太阳升过山头。
Unit5,multicultural,adj. 多种文化的，融合或具有多种文化的,People of all backgrounds are welcome in our multicultural society.,我们的多文化社会欢迎拥有各种背景的人。
Unit5,workplace,"n. 工作场所, 车间;  ",I spend five days a week at my workplace.,一周我花五天在工作场所。
Unit5,aboard,"prep. 在 (船、火车、汽车、飞机等)上, 上(船、火车、汽车、飞机等);  adv. 在船(或火车、公共汽车、飞机等运输工具)上, 上船;  ",We stayed aboard the ship for several hours. It was lovely. ,我们在船上待了好几个小时，这里真爽。
Unit5,mixture,n.混合，混合物,This selection contains a mixture of different fruits.,这一份是很多水果的混合物。
Unit5,Cantonese,n．& adj．广东人(的)； 广州人(的)；广东话(的),These are some Cantonese dishes. ,这是一些广东食物。
Unit5,border,"n. 边, 边缘;  边界, 国界;  vi. 接界, 接壤;  vt. 形成…的边界;  ",The border between the US and Canada is very long.,美国与加拿大的国界线很长。
Unit5,prime,adj.首要的，主要的；最好的，第一流的　　n.青春，全盛期，青壮年时期,Our number one priority is to offer our guests prime service.,我们的首要任务是给客人提供最好的服务。
Unit5,surround,"n. 围绕物, 环绕物;  adj. 环绕立体声的;  vt. 包围;  围绕;  ",Look for the house with the two windows surrounded by green vines.  ,来找找看这个有两个窗子并被绿色藤蔓植物包围的房子。
Unit5,booth,n. 有篷的售货摊，隔开的小间；公用电话亭；小舍，窝棚,I haven't seen a telephone booth in years; do you think they still exist?,我很多年没见过公用电话亭了，你觉得它们还存在吗？
Unit5,continent,n. 大陆，洲adj.克制的，禁欲的,The world has 7 continents.,这个世界有七个大洲。
Unit5,mix,v. 混合，使结合,The recipe says to mix the ingredients. ,菜谱上说混合这些材料。
Unit5,eastward,adv.向东　　adj.向东的,Look eastward to watch the sunrise. ,向东望可以看日出。
Unit5,confirm,v. 确认，证实，批准,I'll confirm that I want to buy this shirt online.,我会确认我想在网上买这件衬衫。
Unit5,urban,adj.城市的,I like to party so I prefer urban environments.,我喜欢派对，所以我更喜欢城市的环境。
Unit5,quiz,n.小型考试，测验，问答比赛v.考查，盘问,I'm very knowledgeable. I'd be good on a quiz show. ,我学识渊博，我会在智力竞赛上有很好的表现。
Unit5,topic,n.话题，题目，主题,Can you suggest a topic for the Business Studies paper I have to finish this week?,你能给我这周就要完成的商业研究报告建议一个话题吗？
Unit5,chat,v.闲谈，聊天n.闲谈，聊天,The women chat casually about their lives.,女人们随意地闲谈她们的生活。
Unit5,settle down,v.定居，安定下来,The couple decided to settle down and buy a house together.,那一对决定安定下来，一起买套房子。
Unit5,grizzly,,The bear in the middle is a large brown grizzly bear.,中间的那只熊是一只大大的棕色的灰熊。
Unit5,pearl,n. 珍珠;  珠状物;  vi. 采珍珠;  adj. 镶珍珠的;  vt. 用珍珠镶嵌;  ,I like to go deep sea diving for pearls. ,我喜欢深潜到海里去寻找珍珠。
Unit5,Prime Minister,"n.总理, 首相",Winston Churchill was England's Prime Minister during the Second World War.,二战期间，丘吉尔是英国首相。
Unit5,scenery,n. 风景,"The leaves turn orange in autumn, which provides for some beautiful scenery.",这些树叶在秋天变成橘黄色，平添了许多美景。
Unit5,frost,,All the snow and frost makes it hard to drive to work.,积雪和霜冻让开车去工作很艰难。
Unit5,governor,n. 统治者;  总督;  主管负责人;  限速器;  ,Now the state governor has to sign this law.,现在州总督必须签署这条法律。
Unit5,within,adv.在内部，在内心里prep.在...之内，不越出,Deep within the earth it is hot enough to melt iron.,在地球内部深处温度高得足以融化钢铁。
Unit5,wealthy,n. 富人;  adj. 富有的;  充分的;  ,Dreams are needless for the bastard in a wealthy family.  ,有钱人家的庶子是不需要有梦想的。
Unit5,bush,n.灌木，灌木丛，矮树,Pick fruit from the bushes.,从灌木中摘下水果。
Unit5,harbor,n. 海港; 港口; 避风港;v. 庇护; 藏匿; 心怀(怨恨等);,'Hong Kong' means 'fragrant harbor.',“香港”的意思是“香味之港”。
Unit5,maple,n.枫树,Maple trees are common all over the United States.,在整个美国枫树是很常见的。
Unit5,the Vatican City State,梵蒂冈城国,The Vatican City in Rome is the headquarters of the Catholic Church.,罗马的梵蒂冈城是天主教教堂的总部。
Unit5,eagle,n. 鹰; 鹰状标志; 少击两棒入穴的成绩;  vt. 比标准杆数少击两杆入;  ,The eagle is a national symbol of the United States.,是美国的象征。
Unit5,penguin,n.企鹅 ,They just opened a penguin exhibit at the zoo.,他们刚在动物园里开了一个企鹅展示会。
Unit5,approximately,adv.近似地，大约,Pi is approximately equal to 3.1415.,圆周率大约等于3.1415。
Unit5,catch sight of,看见；瞥见,The excited sisters caught sight of a sexy male tourist.,兴奋的姐妹们看到了一个性感的男游客。
Unit5,nearby,adj.附近的 adv.在附近 ,My bluetooth phone can exchange information with any similar phone that is nearby.,我的蓝牙手机可以跟附近任何相似的手机交换信息。
Unit5,slight,adj.轻微的，微小的；纤细的，瘦弱的；少量的n/v.轻视，蔑视,"I don't think it'll rain today, but there's always a slight chance that I'm wrong.",我不认为今天会下雨，但是也有极小的可能我错了。
Unit5,in the distance,在远处,Is that a small sailboat I see in the distance?,我看到那远处的是一艘小帆船吗？
Unit5,terrify,v.使害怕，使惊恐,Scary movies terrify me.  ,恐怖片把我吓坏了。
Unit5,schoolmate,n. 同校同学,I love my schoolmates - we have so much fun making fun of our teachers!,我好喜欢我的同学们，因为我们一起捉弄老师时好开心。
Unit5,manage to do,设法做,How can this polar bear manage to survive?,这只北极熊怎么才能设法活下来呢？
Unit5,minister,n.部长，大臣；公使,The government minister gives a speech.,政府部长在演讲。
Unit5,mist,n.薄雾，朦胧,The forest is covered in mist.,这片森林被薄雾覆盖。
Unit5,upward,adj. 向上的;  上升的;  adv. 向上地;  ,"Mommy, what's that? Look upward!",麻麻，那是什么？往上看！
Unit5,baggage,n.行李,We put our baggage in the back of the car.,我们把行李放在车的后备箱里。
Unit5,broad,"adj. 宽的, 宽阔的, 阔的;  广阔的;  广泛的;  ",The hat's broad brim blocked sunlight well.,这个帽子的宽檐儿能很好地遮挡阳光。
Unit5,cowboy,n.牛仔 ,As a child I wanted to be a cowboy.,小时候，我希望自己能成为一名牛仔。
Unit5,measure,,Every week I measure my waist to see how much weight I've lost.,每周我都量一下腰围来看我掉了多少斤肉。
Unit5,impress,v. 使有印象，使铭记,The magician impressed the audience with his amazing tricks. ,这位魔术师用他惊人的伎俩给观众留下了深刻的印象。
Unit5,misty,adj.模糊的；有雾的,A misty fog hangs over the forest after the rain.,浓雾笼罩着雨后的森林。
Unit5,distance,n.距离；间距；远处,He walked towards the city in the distance.,他朝着远方的城市走去。
Unit5,terrified,adj. 恐惧的;,The green bell peppers were terrified of being eaten.,青椒害怕极了，怕被吃掉。
Unit5,Canadian,adj.加拿大的 ,I have Canadian colleagues working in my office. ,我有一个加拿大同事在我的办公室工作。
Unit5,beaver,n.海狸,This beaver's big teeth are useful for gnawing down trees.,这只海狸的大牙齿对咬掉树枝很有作用。
Unit5,polar,n. 极线;  adj. 磁极的;  指引的;  中枢的;  极地的;,Temperature in the polar region remains much lower than 0 degrees.,极地地区的温度远低于零摄氏度。
Unit5,downtown,adj.商业区的，闹市区的 adv.往(在)商业区,I work downtown but I live outside the city.,我在市中心工作，但住在郊区。
Unit5,acre,n.英亩(=6.07亩) ,"As a farmer, I own acres and acres of land.",作为一个农民，我拥有很多亩土地。
Unit5,westward,adj.向西的；西方的n.西部；西方adv.向西,Many people are moving westward across the country.,许多人搬去了国家的西部。
Unit5,buffet,n.自助餐，(火车内)餐室，冷餐桌v.反复敲打，打击，重击,You can eat whatever you want at the buffet.,自助餐里你可以吃任何你想吃的。
Unit5,location,n. 位置，定位，外景拍摄地,I found the location on the map.,我在地图上找到了这个位置。
Unit5,slightly,adv. 些微地，轻微地，纤细地 ,The door was open just slightly so that a little bit of sunlight came in.,门被微微地打开了一些，好让一点儿阳光照进来。
Unit5,pleased,"adj. 高兴的, 满意的;  动词please的过去式",She's very pleased with her boyfriend's kiss. ,男朋友的吻是她很开心。
Unit4,system,n. 系统; 体制; 身体;  ,I'm building a computer system.,我正在建一个计算机系统。
Unit4,nitrogen,n.氮,Nitrogen is an important chemical.,氮是一种重要的化学元素。
Unit4,carbon,n. 碳;  复写纸;  adj. 碳的;  ,Coal burns so easily because it contains lots of carbon.,煤炭很容易燃烧，因为它含有很多碳元素。
Unit4,pull,,"If we all pull on this rope together, we can win.",如果我们全部一起拉这条绳子，我们就能赢。
Unit4,now that,既然,"Now that you're talking, I'm not listening!",你偏要说，我就偏不听。
Unit4,theory,"n. 理论, 原理;  学说;  推测;  想法;  ",All these theories make my head hurt--do I really have to learn them?,这些原理真是让我头疼死了，一定要学吗？
Unit4,geologist,"n. 地质学者, 地质学家;  ",Geologists can explain when a stone was formed.,地质学家可以解释一块石头的形成时间。
Unit4,vapor,n.(蒸)汽,Hot vapor steamed out of openings in the volcano.,热腾腾的蒸汽从火山口喷薄而出。
Unit4,climate,n. 气候;  （社会思想等）趋势;,What kind of climate do you prefer in China?,你比较喜欢中国的什么气候？
Unit4,dissolve,v.使溶解，使解散；废除,This tablet dissolves in water.,这片药在水中溶解。
Unit4,fundamental,adj. 基本的，重要的，基础的,Science can tell us about the most fundamental aspects of reality.,科学能告诉我们关于现实最基本的方面。
Unit4,religion,n. 宗教;  宗教信仰;  宗教生活;  虔诚的追求;  ,My religion taught me how to behave myself.,我的宗教教会我怎样规范自己的行为举止。
Unit4,atmosphere,n.大气层，大气，空气；基调，气氛,"As we keep polluting the atmosphere, the world's temperature will keep rising.",随着我们不断污染大气，全球气温将会持续攀升。
Unit4,chain,n.链，链条，项圈，连锁，一系列v.束缚，用链条拴住,I locked the chain so that the dog can't run away.,我把链子锁起来狗就不会乱跑了。
Unit4,give birth to,产生；形成,My life's happiest moment was when I gave birth to my son.,我生命中最开心的一刻就是产下儿子的时候。
Unit4,mammal,n.哺乳动物,Dogs are man's favorite mammal.,狗是最受人类喜爱的哺乳动物。
Unit4,lay eggs,下蛋,A good hen can lay 300 eggs per year.,一只好母鸡每年能下300只鸡蛋。
Unit4,prevent from,阻止；制止,This high fence prevents thieves from getting in.,这个高篱笆能防止小偷进入。
Unit4,astronomy,n.天文学,I've always loved looking at the stars so now I study astronomy.,我一直都很喜欢看星星，所以现在我在研究天文学。
Unit4,Big Bang,宇宙大爆炸；创世大爆炸,The Big Bang theory says the universe started with an explosion 14 billion years ago.,大爆炸理论说宇宙始于140亿年前的一次爆炸。
Unit4,harmful,adj. 有害的,The smoke from the factories is harmful to our environment.,工厂排除的气体对我们的环境有害。
Unit4,acid,n. 【化学】酸;  酸性物质;  尖酸;  adj. 酸味的;   尖刻的;  敏锐的;  含酸过多的;  酸的;  ,Make sure not to touch the acid--it will burn.,确保不要去碰酸，它会灼伤你的。
Unit4,carbon dioxide,二氧化碳,The froth on the beer is carbon dioxide bubbles.,啤酒上的泡沫是二氧化碳泡泡。
Unit4,unlike,,One of these men is unlike the others.,这些男人其中有一个和其他人不同。
Unit4,amphibian,n.两栖动物；水陆两用飞机和车辆adj.两栖类的；[车辆] 水陆两用的；具有双重性格的,Frogs are one kind of amphibian.,青蛙是一种两栖动物。
Unit4,global,adj. 全面的，全球的,"With the internet, we can have a global network of friends.",有了因特网，我们便可以和全世界的朋友相连了。
Unit4,block out,挡住(光线),We gave our baby sunglasses to block out the sun's harmful rays.,我们给宝宝戴上墨镜，阻挡阳光里的有害射线。
Unit4,cheer up,感到高兴；感到振奋,"When I'm sad, people always ask me to cheer up.",当我忧伤时，人们总是叫我振作起来。
Unit4,dinosaur,n. 恐龙,"100 million years ago, dinosaurs ruled the Earth.","1亿年前,恐龙统治着地球。"
Unit4,in time,adv.及时；总有一天,The firemen arrived in time and saved many lives.,这些消防员及时到达火场拯救了许多性命。
Unit4,crash,,It was a serious car crash.,这是一次严重的车祸。
Unit4,presence,n.出席，到场，存在,Every morning the teacher checked our presence in class. ,每个早上老师在课堂上检查我们的出席。
Unit4,float,n. 漂浮物;  vi. 漂浮;  散布;  漂泊;  vt. 使漂浮;  散布;  ,My will power makes me float in the air.,我的意志力让我漂浮在空中。
Unit4,gentle,adj.轻柔的，文雅的，温和的,Her touch was gentle and soft.,她的抚摸是温和并轻柔的。
Unit4,biologist,n.生物学家,The biologist is doing experiments in the laboratory.,生物学家在实验室中做实验。
Unit4,exist,v.生存，生活，存在,Unicorns only exist in fairy tales.,独角兽只存在于童话故事中。
Unit4,solar system,太阳系,The earth is the third planet in the solar system.,地球是太阳系的第三颗行星。
Unit4,billion,num./n.[美]十亿，[英]万亿,I don't know why anyone would need a billion dollars.,我不明白有谁会需要十亿美元。
Unit4,globe,n.球体，地球仪；地球，世界,"Airplanes fly all over the globe, even over the poles.","飞机在全世界范围内飞行,甚至在两极上空。"
Unit4,get the hang of,熟悉；掌握；理解,I think I've got the hang of these maths problems!,我已经掌握这些数学题的窍门了！
Unit4,satellite,n.卫星；人造卫星,This space satellite transmits TV signals to earth.,这颗人造卫星把电视信号传输到地球。
Unit4,lessen,v. 减少；减轻,The medicine helped to lessen the symptoms of my cold. ,这药帮我减轻了感冒的症状。
Unit4,atom,n.原子；微粒；原子能,Everything is made up of tiny atoms.,所有的东西都是由小小的原子组成的。
Unit4,astronomer,n.天文学家,The astronomer watches the stars.,天文学家在观测行星。
Unit4,physicist,n. 物理学者,Einstein was a great physicist. ,爱因斯坦是个伟大的物理学家。
Unit4,puzzle,n. 迷惑；拼图；难题v. 使迷惑,It's time to put the last piece into the puzzle.,这张拼图里只缺一块了。
Unit4,extinct,"adj. 灭绝的;  破灭了的, 消亡了的;  ",Dinosaurs have been extinct for millions of years.,恐龙在几千万年前就已经灭绝。
Unit4,gravity,n.重力，引力，严肃,Things fall down because of gravity.,物体会坠落是因为重力。
Unit4,exhaust,v.使筋疲力尽，耗尽；抽完，汲干　　n.排气装置；废气,This work exhausts me; I can barely keep my eyes open.,这项工作让我精疲力尽，我眼睛都没办法睁开了。
Unit4,thus,adv.如此，这样；因而,"You're pregnant, thus you should not drink alcohol.",你怀孕了，因此不能喝酒。
Unit4,weightlessly,adv．失重地,I have dreams of floating weightlessly through space.,我梦见自己在太空失重飘浮。
Unit4,reaction,n.反应，生理反应，反应能力,Everyone had a strong reaction to the horror movie.,每个人对恐怖电影都会产生强烈的反应。
Unit4,dioxide,n.二氧化物,Carbon dioxide is making our planet warmer.,二氧化碳正在使地球升温。
Unit4,violent,adj. 猛烈的，暴力的,My kids are so violent - they'd rather fight than talk about things.,我的孩子们暴力倾向很重，她们宁愿打架也不愿意坐下来说清楚。
Unit4,multiply,v.乘；繁殖；增加,10 multiplied by 8 is 80.,10乘以8等于80。
Unit4,solar,adj. 太阳的；太阳系的；日光的,Solar energy is necessary for life.,太阳能是生命所需。
Unit4,biology,n.生物学；生物；生命周期,Biology is the study of life.,生物学是对生命的研究。
Unit4,comet,n.彗星,This comet only passes by Earth once every few hundred years.,这颗彗星每隔几百年才从地球旁经过。
Unit4,oxygen,n. 氧气 ,We must breathe oxygen to live.,我们必须吸进氧气来生存。
Unit4,cabin,n.小屋(简陋的)；船舱，机舱v.住在小屋里,We like to go to our small log cabin in the woods.,我们喜欢去我们在树林的小木屋。
Unit4,break out,"phr. 爆发; 发生; 越狱; 摆脱, 逃脱;",Let's climb over the wall and break out of here!,我们爬过这面墙逃离这里吧。
Unit4,shellfish,n.贝；有壳的水生动物,Bring me some oysters and clams - I love eating shellfish!,请给我拿一些牡蛎和蛤蜊，我喜欢吃贝类！
Unit4,reptile,n.爬行动物，爬虫adj.爬行的，爬虫类的,Crocodiles are the biggest and deadliest reptiles.,鳄鱼是最大、最危险致命的爬行动物。
Unit4,spaceship,n.宇宙飞船,We watched the spaceship land on the moon on TV. ,我们在电视上看到了太空船落在月球上。
